0.0107		-4.10247e-07
0.0108		-4.21804e-07
0.0109		-4.33576e-07
0.011		-4.45567e-07
0.0111		-4.57777e-07
0.0112		-4.7021e-07
0.0113		-4.82866e-07
0.0114		-4.95749e-07
0.0115		-5.08859e-07
0.0116		-5.222e-07
0.0117		-5.35772e-07
0.0118		-5.49579e-07
0.0119		-5.63621e-07
0.012		-5.77902e-07
0.0121		-5.92422e-07
0.0122		-6.07185e-07
0.0123		-6.22191e-07
0.0124		-6.37444e-07
0.0125		-6.52944e-07
0.0126		-6.68695e-07
0.0127		-6.84698e-07
0.0128		-7.00954e-07
0.0129		-7.17467e-07
0.013		-7.34237e-07
0.0131		-7.51268e-07
0.0132		-7.6856e-07
0.0133		-7.86117e-07
0.0134		-8.03939e-07
0.0135		-8.2203e-07
0.0136		-8.4039e-07
0.0137		-8.59023e-07
0.0138		-8.77929e-07
0.0139		-8.97112e-07
0.014		-9.16572e-07
0.0141		-9.36313e-07
0.0142		-9.56335e-07
0.0143		-9.76642e-07
0.0144		-9.97234e-07
0.0145		-1.01811e-06
0.0146		-1.03929e-06
0.0147		-1.06075e-06
0.0148		-1.0825e-06
0.0149		-1.10456e-06
0.015		-1.12691e-06
0.0151		-1.14956e-06
0.0152		-1.17251e-06
0.0153		-1.19577e-06
0.0154		-1.21933e-06
0.0155		-1.2432e-06
0.0156		-1.26738e-06
0.0157		-1.29187e-06
0.0158		-1.31668e-06
0.0159		-1.3418e-06
0.016		-1.36724e-06
0.0161		-1.393e-06
0.0162		-1.41909e-06
0.0163		-1.44549e-06
0.0164		-1.47222e-06
0.0165		-1.49929e-06
0.0166		-1.52668e-06
0.0167		-1.5544e-06
0.0168		-1.58246e-06
0.0169		-1.61085e-06
0.017		-1.63958e-06
0.0171		-1.66865e-06
0.0172		-1.69806e-06
0.0173		-1.72782e-06
0.0174		-1.75792e-06
0.0175		-1.78837e-06
0.0176		-1.81917e-06
0.0177		-1.85032e-06
0.0178		-1.88183e-06
0.0179		-1.91369e-06
0.018		-1.94591e-06
0.0181		-1.97849e-06
0.0182		-2.01144e-06
0.0183		-2.04474e-06
0.0184		-2.07842e-06
0.0185		-2.11246e-06
0.0186		-2.14687e-06
0.0187		-2.18165e-06
0.0188		-2.21681e-06
0.0189		-2.25234e-06
0.019		-2.28825e-06
0.0191		-2.32454e-06
0.0192		-2.36121e-06
0.0193		-2.39827e-06
0.0194		-2.43571e-06
0.0195		-2.47354e-06
0.0196		-2.51176e-06
0.0197		-2.55038e-06
0.0198		-2.58938e-06
0.0199		-2.62878e-06
0.02		-2.66859e-06
0.0201		-2.70879e-06
0.0202		-2.74939e-06
0.0203		-2.7904e-06
0.0204		-2.83181e-06
0.0205		-2.87363e-06
0.0206		-2.91586e-06
0.0207		-2.9585e-06
0.0208		-3.00156e-06
0.0209		-3.04503e-06
0.021		-3.08892e-06
0.0211		-3.13323e-06
0.0212		-3.17796e-06
0.0213		-3.22312e-06
0.0214		-3.2687e-06
0.0215		-3.31471e-06
0.0216		-3.36116e-06
0.0217		-3.40803e-06
0.0218		-3.45533e-06
0.0219		-3.50308e-06
0.022		-3.55126e-06
0.0221		-3.59988e-06
0.0222		-3.64894e-06
0.0223		-3.69845e-06
0.0224		-3.7484e-06
0.0225		-3.7988e-06
0.0226		-3.84965e-06
0.0227		-3.90095e-06
0.0228		-3.95271e-06
0.0229		-4.00492e-06
0.023		-4.0576e-06
0.0231		-4.11073e-06
0.0232		-4.16432e-06
0.0233		-4.21838e-06
0.0234		-4.2729e-06
0.0235		-4.32789e-06
0.0236		-4.38335e-06
0.0237		-4.43928e-06
0.0238		-4.49569e-06
0.0239		-4.55257e-06
0.024		-4.60993e-06
0.0241		-4.66777e-06
0.0242		-4.7261e-06
0.0243		-4.7849e-06
0.0244		-4.8442e-06
0.0245		-4.90398e-06
0.0246		-4.96425e-06
0.0247		-5.02501e-06
0.0248		-5.08627e-06
0.0249		-5.14802e-06
0.025		-5.21027e-06
0.0251		-5.27302e-06
0.0252		-5.33627e-06
0.0253		-5.40003e-06
0.0254		-5.46429e-06
0.0255		-5.52906e-06
0.0256		-5.59435e-06
0.0257		-5.66014e-06
0.0258		-5.72645e-06
0.0259		-5.79327e-06
0.026		-5.86061e-06
0.0261		-5.92847e-06
0.0262		-5.99685e-06
0.0263		-6.06576e-06
0.0264		-6.13519e-06
0.0265		-6.20515e-06
0.0266		-6.27564e-06
0.0267		-6.34667e-06
0.0268		-6.41822e-06
0.0269		-6.49032e-06
0.027		-6.56295e-06
0.0271		-6.63612e-06
0.0272		-6.70983e-06
0.0273		-6.78409e-06
0.0274		-6.85889e-06
0.0275		-6.93424e-06
0.0276		-7.01014e-06
0.0277		-7.0866e-06
0.0278		-7.1636e-06
0.0279		-7.24117e-06
0.028		-7.31929e-06
0.0281		-7.39797e-06
0.0282		-7.47721e-06
0.0283		-7.55702e-06
0.0284		-7.63739e-06
0.0285		-7.71833e-06
0.0286		-7.79985e-06
0.0287		-7.88193e-06
0.0288		-7.96459e-06
0.0289		-8.04782e-06
0.029		-8.13163e-06
0.0291		-8.21602e-06
0.0292		-8.30099e-06
0.0293		-8.38655e-06
0.0294		-8.47269e-06
0.0295		-8.55943e-06
0.0296		-8.64675e-06
0.0297		-8.73466e-06
0.0298		-8.82317e-06
0.0299		-8.91227e-06
0.03		-9.00197e-06
0.0301		-9.09227e-06
0.0302		-9.18318e-06
0.0303		-9.27468e-06
0.0304		-9.3668e-06
0.0305		-9.45952e-06
0.0306		-9.55285e-06
0.0307		-9.64679e-06
0.0308		-9.74135e-06
0.0309		-9.83652e-06
0.031		-9.93232e-06
0.0311		-1.00287e-05
0.0312		-1.01258e-05
0.0313		-1.02234e-05
0.0314		-1.03217e-05
0.0315		-1.04206e-05
0.0316		-1.05202e-05
0.0317		-1.06203e-05
0.0318		-1.07211e-05
0.0319		-1.08226e-05
0.032		-1.09247e-05
0.0321		-1.10274e-05
0.0322		-1.11307e-05
0.0323		-1.12348e-05
0.0324		-1.13394e-05
0.0325		-1.14447e-05
0.0326		-1.15507e-05
0.0327		-1.16573e-05
0.0328		-1.17645e-05
0.0329		-1.18724e-05
0.033		-1.1981e-05
0.0331		-1.20902e-05
0.0332		-1.22001e-05
0.0333		-1.23107e-05
0.0334		-1.24219e-05
0.0335		-1.25338e-05
0.0336		-1.26464e-05
0.0337		-1.27596e-05
0.0338		-1.28735e-05
0.0339		-1.29881e-05
0.034		-1.31034e-05
0.0341		-1.32193e-05
0.0342		-1.33359e-05
0.0343		-1.34532e-05
0.0344		-1.35712e-05
0.0345		-1.36899e-05
0.0346		-1.38093e-05
0.0347		-1.39293e-05
0.0348		-1.40501e-05
0.0349		-1.41716e-05
0.035		-1.42937e-05
0.0351		-1.44166e-05
0.0352		-1.45401e-05
0.0353		-1.46644e-05
0.0354		-1.47893e-05
0.0355		-1.4915e-05
0.0356		-1.50414e-05
0.0357		-1.51685e-05
0.0358		-1.52963e-05
0.0359		-1.54248e-05
0.036		-1.55541e-05
0.0361		-1.5684e-05
0.0362		-1.58147e-05
0.0363		-1.59461e-05
0.0364		-1.60783e-05
0.0365		-1.62111e-05
0.0366		-1.63447e-05
0.0367		-1.6479e-05
0.0368		-1.66141e-05
0.0369		-1.67499e-05
0.037		-1.68864e-05
0.0371		-1.70237e-05
0.0372		-1.71617e-05
0.0373		-1.73005e-05
0.0374		-1.744e-05
0.0375		-1.75802e-05
0.0376		-1.77212e-05
0.0377		-1.7863e-05
0.0378		-1.80055e-05
0.0379		-1.81488e-05
0.038		-1.82928e-05
0.0381		-1.84376e-05
0.0382		-1.85831e-05
0.0383		-1.87294e-05
0.0384		-1.88765e-05
0.0385		-1.90243e-05
0.0386		-1.91729e-05
0.0387		-1.93223e-05
0.0388		-1.94725e-05
0.0389		-1.96234e-05
0.039		-1.97751e-05
0.0391		-1.99276e-05
0.0392		-2.00809e-05
0.0393		-2.0235e-05
0.0394		-2.03898e-05
0.0395		-2.05455e-05
0.0396		-2.07019e-05
0.0397		-2.08591e-05
0.0398		-2.10171e-05
0.0399		-2.11759e-05
0.04		-2.13355e-05
0.0401		-2.14959e-05
0.0402		-2.16571e-05
0.0403		-2.18191e-05
0.0404		-2.19819e-05
0.0405		-2.21456e-05
0.0406		-2.231e-05
0.0407		-2.24752e-05
0.0408		-2.26413e-05
0.0409		-2.28082e-05
0.041		-2.29759e-05
0.0411		-2.31444e-05
0.0412		-2.33137e-05
0.0413		-2.34839e-05
0.0414		-2.36549e-05
0.0415		-2.38267e-05
0.0416		-2.39993e-05
0.0417		-2.41728e-05
0.0418		-2.43471e-05
0.0419		-2.45223e-05
0.042		-2.46983e-05
0.0421		-2.48751e-05
0.0422		-2.50527e-05
0.0423		-2.52313e-05
0.0424		-2.54106e-05
0.0425		-2.55908e-05
0.0426		-2.57719e-05
0.0427		-2.59538e-05
0.0428		-2.61365e-05
0.0429		-2.63202e-05
0.043		-2.65046e-05
0.0431		-2.669e-05
0.0432		-2.68762e-05
0.0433		-2.70632e-05
0.0434		-2.72512e-05
0.0435		-2.744e-05
0.0436		-2.76296e-05
0.0437		-2.78202e-05
0.0438		-2.80116e-05
0.0439		-2.82039e-05
0.044		-2.8397e-05
0.0441		-2.85911e-05
0.0442		-2.8786e-05
0.0443		-2.89818e-05
0.0444		-2.91785e-05
0.0445		-2.93761e-05
0.0446		-2.95746e-05
0.0447		-2.97739e-05
0.0448		-2.99742e-05
0.0449		-3.01754e-05
0.045		-3.03774e-05
0.0451		-3.05804e-05
0.0452		-3.07842e-05
0.0453		-3.0989e-05
0.0454		-3.11947e-05
0.0455		-3.14012e-05
0.0456		-3.16087e-05
0.0457		-3.18171e-05
0.0458		-3.20264e-05
0.0459		-3.22367e-05
0.046		-3.24478e-05
0.0461		-3.26599e-05
0.0462		-3.28729e-05
0.0463		-3.30868e-05
0.0464		-3.33016e-05
0.0465		-3.35174e-05
0.0466		-3.37341e-05
0.0467		-3.39517e-05
0.0468		-3.41703e-05
0.0469		-3.43898e-05
0.047		-3.46102e-05
0.0471		-3.48316e-05
0.0472		-3.50539e-05
0.0473		-3.52772e-05
0.0474		-3.55014e-05
0.0475		-3.57266e-05
0.0476		-3.59527e-05
0.0477		-3.61797e-05
0.0478		-3.64077e-05
0.0479		-3.66367e-05
0.048		-3.68666e-05
0.0481		-3.70975e-05
0.0482		-3.73294e-05
0.0483		-3.75622e-05
0.0484		-3.7796e-05
0.0485		-3.80307e-05
0.0486		-3.82664e-05
0.0487		-3.85031e-05
0.0488		-3.87408e-05
0.0489		-3.89794e-05
0.049		-3.92191e-05
0.0491		-3.94597e-05
0.0492		-3.97012e-05
0.0493		-3.99438e-05
0.0494		-4.01874e-05
0.0495		-4.04319e-05
0.0496		-4.06774e-05
0.0497		-4.0924e-05
0.0498		-4.11715e-05
0.0499		-4.142e-05
0.05		-4.16695e-05
0.0501		-4.192e-05
0.0502		-4.21715e-05
0.0503		-4.2424e-05
0.0504		-4.26776e-05
0.0505		-4.29321e-05
0.0506		-4.31876e-05
0.0507		-4.34442e-05
0.0508		-4.37018e-05
0.0509		-4.39603e-05
0.051		-4.42199e-05
0.0511		-4.44806e-05
0.0512		-4.47422e-05
0.0513		-4.50049e-05
0.0514		-4.52686e-05
0.0515		-4.55333e-05
0.0516		-4.5799e-05
0.0517		-4.60658e-05
0.0518		-4.63337e-05
0.0519		-4.66025e-05
0.052		-4.68724e-05
0.0521		-4.71433e-05
0.0522		-4.74153e-05
0.0523		-4.76883e-05
0.0524		-4.79624e-05
0.0525		-4.82375e-05
0.0526		-4.85137e-05
0.0527		-4.87909e-05
0.0528		-4.90692e-05
0.0529		-4.93485e-05
0.053		-4.96289e-05
0.0531		-4.99103e-05
0.0532		-5.01928e-05
0.0533		-5.04764e-05
0.0534		-5.0761e-05
0.0535		-5.10467e-05
0.0536		-5.13335e-05
0.0537		-5.16214e-05
0.0538		-5.19103e-05
0.0539		-5.22003e-05
0.054		-5.24913e-05
0.0541		-5.27835e-05
0.0542		-5.30767e-05
0.0543		-5.33711e-05
0.0544		-5.36665e-05
0.0545		-5.3963e-05
0.0546		-5.42606e-05
0.0547		-5.45592e-05
0.0548		-5.4859e-05
0.0549		-5.51599e-05
0.055		-5.54618e-05
0.0551		-5.57649e-05
0.0552		-5.60691e-05
0.0553		-5.63744e-05
0.0554		-5.66807e-05
0.0555		-5.69882e-05
0.0556		-5.72968e-05
0.0557		-5.76065e-05
0.0558		-5.79174e-05
0.0559		-5.82293e-05
0.056		-5.85424e-05
0.0561		-5.88565e-05
0.0562		-5.91718e-05
0.0563		-5.94883e-05
0.0564		-5.98058e-05
0.0565		-6.01245e-05
0.0566		-6.04443e-05
0.0567		-6.07652e-05
0.0568		-6.10873e-05
0.0569		-6.14105e-05
0.057		-6.17349e-05
0.0571		-6.20604e-05
0.0572		-6.2387e-05
0.0573		-6.27148e-05
0.0574		-6.30437e-05
0.0575		-6.33738e-05
0.0576		-6.3705e-05
0.0577		-6.40374e-05
0.0578		-6.43709e-05
0.0579		-6.47056e-05
0.058		-6.50414e-05
0.0581		-6.53784e-05
0.0582		-6.57166e-05
0.0583		-6.60559e-05
0.0584		-6.63964e-05
0.0585		-6.67381e-05
0.0586		-6.70809e-05
0.0587		-6.74249e-05
0.0588		-6.77701e-05
0.0589		-6.81165e-05
0.059		-6.8464e-05
0.0591		-6.88127e-05
0.0592		-6.91626e-05
0.0593		-6.95137e-05
0.0594		-6.9866e-05
0.0595		-7.02194e-05
0.0596		-7.05741e-05
0.0597		-7.09299e-05
0.0598		-7.12869e-05
0.0599		-7.16451e-05
0.06		-7.20046e-05
0.0601		-7.23652e-05
0.0602		-7.2727e-05
0.0603		-7.30901e-05
0.0604		-7.34543e-05
0.0605		-7.38197e-05
0.0606		-7.41864e-05
0.0607		-7.45543e-05
0.0608		-7.49234e-05
0.0609		-7.52937e-05
0.061		-7.56652e-05
0.0611		-7.60379e-05
0.0612		-7.64119e-05
0.0613		-7.67871e-05
0.0614		-7.71635e-05
0.0615		-7.75411e-05
0.0616		-7.792e-05
0.0617		-7.83001e-05
0.0618		-7.86814e-05
0.0619		-7.9064e-05
0.062		-7.94478e-05
0.0621		-7.98329e-05
0.0622		-8.02192e-05
0.0623		-8.06067e-05
0.0624		-8.09955e-05
0.0625		-8.13855e-05
0.0626		-8.17768e-05
0.0627		-8.21693e-05
0.0628		-8.25631e-05
0.0629		-8.29582e-05
0.063		-8.33545e-05
0.0631		-8.3752e-05
0.0632		-8.41509e-05
0.0633		-8.45509e-05
0.0634		-8.49523e-05
0.0635		-8.53549e-05
0.0636		-8.57588e-05
0.0637		-8.6164e-05
0.0638		-8.65704e-05
0.0639		-8.69781e-05
0.064		-8.73871e-05
0.0641		-8.77974e-05
0.0642		-8.8209e-05
0.0643		-8.86218e-05
0.0644		-8.90359e-05
0.0645		-8.94514e-05
0.0646		-8.98681e-05
0.0647		-9.02861e-05
0.0648		-9.07054e-05
0.0649		-9.1126e-05
0.065		-9.15478e-05
0.0651		-9.1971e-05
0.0652		-9.23955e-05
0.0653		-9.28213e-05
0.0654		-9.32484e-05
0.0655		-9.36768e-05
0.0656		-9.41066e-05
0.0657		-9.45376e-05
0.0658		-9.49699e-05
0.0659		-9.54036e-05
0.066		-9.58386e-05
0.0661		-9.62749e-05
0.0662		-9.67125e-05
0.0663		-9.71515e-05
0.0664		-9.75917e-05
0.0665		-9.80333e-05
0.0666		-9.84763e-05
0.0667		-9.89205e-05
0.0668		-9.93661e-05
0.0669		-9.98131e-05
0.067		-0.000100261
0.0671		-0.000100711
0.0672		-0.000101162
0.0673		-0.000101614
0.0674		-0.000102068
0.0675		-0.000102523
0.0676		-0.000102979
0.0677		-0.000103437
0.0678		-0.000103896
0.0679		-0.000104356
0.068		-0.000104818
0.0681		-0.000105281
0.0682		-0.000105746
0.0683		-0.000106212
0.0684		-0.000106679
0.0685		-0.000107147
0.0686		-0.000107617
0.0687		-0.000108089
0.0688		-0.000108561
0.0689		-0.000109036
0.069		-0.000109511
0.0691		-0.000109988
0.0692		-0.000110466
0.0693		-0.000110946
0.0694		-0.000111427
0.0695		-0.000111909
0.0696		-0.000112393
0.0697		-0.000112878
0.0698		-0.000113365
0.0699		-0.000113853
0.07		-0.000114342
0.0701		-0.000114833
0.0702		-0.000115325
0.0703		-0.000115818
0.0704		-0.000116313
0.0705		-0.00011681
0.0706		-0.000117307
0.0707		-0.000117807
0.0708		-0.000118307
0.0709		-0.000118809
0.071		-0.000119313
0.0711		-0.000119818
0.0712		-0.000120324
0.0713		-0.000120832
0.0714		-0.000121341
0.0715		-0.000121851
0.0716		-0.000122363
0.0717		-0.000122877
0.0718		-0.000123392
0.0719		-0.000123908
0.072		-0.000124426
0.0721		-0.000124945
0.0722		-0.000125466
0.0723		-0.000125988
0.0724		-0.000126511
0.0725		-0.000127036
0.0726		-0.000127563
0.0727		-0.00012809
0.0728		-0.00012862
0.0729		-0.000129151
0.073		-0.000129683
0.0731		-0.000130216
0.0732		-0.000130752
0.0733		-0.000131288
0.0734		-0.000131826
0.0735		-0.000132366
0.0736		-0.000132907
0.0737		-0.000133449
0.0738		-0.000133993
0.0739		-0.000134539
0.074		-0.000135086
0.0741		-0.000135634
0.0742		-0.000136184
0.0743		-0.000136735
0.0744		-0.000137288
0.0745		-0.000137843
0.0746		-0.000138399
0.0747		-0.000138956
0.0748		-0.000139515
0.0749		-0.000140075
0.075		-0.000140637
0.0751		-0.0001412
0.0752		-0.000141765
0.0753		-0.000142331
0.0754		-0.000142899
0.0755		-0.000143469
0.0756		-0.000144039
0.0757		-0.000144612
0.0758		-0.000145186
0.0759		-0.000145761
0.076		-0.000146338
0.0761		-0.000146916
0.0762		-0.000147496
0.0763		-0.000148078
0.0764		-0.000148661
0.0765		-0.000149246
0.0766		-0.000149832
0.0767		-0.000150419
0.0768		-0.000151008
0.0769		-0.000151599
0.077		-0.000152191
0.0771		-0.000152785
0.0772		-0.00015338
0.0773		-0.000153977
0.0774		-0.000154576
0.0775		-0.000155176
0.0776		-0.000155777
0.0777		-0.00015638
0.0778		-0.000156985
0.0779		-0.000157591
0.078		-0.000158199
0.0781		-0.000158808
0.0782		-0.000159419
0.0783		-0.000160031
0.0784		-0.000160645
0.0785		-0.000161261
0.0786		-0.000161878
0.0787		-0.000162496
0.0788		-0.000163117
0.0789		-0.000163738
0.079		-0.000164362
0.0791		-0.000164987
0.0792		-0.000165613
0.0793		-0.000166242
0.0794		-0.000166871
0.0795		-0.000167503
0.0796		-0.000168136
0.0797		-0.00016877
0.0798		-0.000169406
0.0799		-0.000170044
0.08		-0.000170683
0.0801		-0.000171324
0.0802		-0.000171967
0.0803		-0.000172611
0.0804		-0.000173257
0.0805		-0.000173904
0.0806		-0.000174553
0.0807		-0.000175203
0.0808		-0.000175856
0.0809		-0.000176509
0.081		-0.000177165
0.0811		-0.000177822
0.0812		-0.00017848
0.0813		-0.000179141
0.0814		-0.000179803
0.0815		-0.000180466
0.0816		-0.000181131
0.0817		-0.000181798
0.0818		-0.000182466
0.0819		-0.000183137
0.082		-0.000183808
0.0821		-0.000184482
0.0822		-0.000185157
0.0823		-0.000185833
0.0824		-0.000186511
0.0825		-0.000187191
0.0826		-0.000187873
0.0827		-0.000188556
0.0828		-0.000189241
0.0829		-0.000189928
0.083		-0.000190616
0.0831		-0.000191306
0.0832		-0.000191997
0.0833		-0.00019269
0.0834		-0.000193385
0.0835		-0.000194082
0.0836		-0.00019478
0.0837		-0.00019548
0.0838		-0.000196181
0.0839		-0.000196885
0.084		-0.00019759
0.0841		-0.000198296
0.0842		-0.000199004
0.0843		-0.000199714
0.0844		-0.000200426
0.0845		-0.000201139
0.0846		-0.000201854
0.0847		-0.000202571
0.0848		-0.000203289
0.0849		-0.00020401
0.085		-0.000204731
0.0851		-0.000205455
0.0852		-0.00020618
0.0853		-0.000206907
0.0854		-0.000207636
0.0855		-0.000208366
0.0856		-0.000209098
0.0857		-0.000209832
0.0858		-0.000210567
0.0859		-0.000211304
0.086		-0.000212043
0.0861		-0.000212784
0.0862		-0.000213526
0.0863		-0.00021427
0.0864		-0.000215016
0.0865		-0.000215764
0.0866		-0.000216513
0.0867		-0.000217264
0.0868		-0.000218016
0.0869		-0.000218771
0.087		-0.000219527
0.0871		-0.000220285
0.0872		-0.000221045
0.0873		-0.000221806
0.0874		-0.000222569
0.0875		-0.000223334
0.0876		-0.000224101
0.0877		-0.000224869
0.0878		-0.00022564
0.0879		-0.000226411
0.088		-0.000227185
0.0881		-0.000227961
0.0882		-0.000228738
0.0883		-0.000229517
0.0884		-0.000230298
0.0885		-0.00023108
0.0886		-0.000231864
0.0887		-0.00023265
0.0888		-0.000233438
0.0889		-0.000234228
0.089		-0.000235019
0.0891		-0.000235812
0.0892		-0.000236607
0.0893		-0.000237404
0.0894		-0.000238203
0.0895		-0.000239003
0.0896		-0.000239805
0.0897		-0.000240609
0.0898		-0.000241415
0.0899		-0.000242222
0.09		-0.000243032
0.0901		-0.000243843
0.0902		-0.000244656
0.0903		-0.00024547
0.0904		-0.000246287
0.0905		-0.000247105
0.0906		-0.000247925
0.0907		-0.000248747
0.0908		-0.000249571
0.0909		-0.000250397
0.091		-0.000251224
0.0911		-0.000252053
0.0912		-0.000252884
0.0913		-0.000253717
0.0914		-0.000254552
0.0915		-0.000255388
0.0916		-0.000256227
0.0917		-0.000257067
0.0918		-0.000257909
0.0919		-0.000258753
0.092		-0.000259598
0.0921		-0.000260446
0.0922		-0.000261295
0.0923		-0.000262147
0.0924		-0.000263
0.0925		-0.000263855
0.0926		-0.000264711
0.0927		-0.00026557
0.0928		-0.00026643
0.0929		-0.000267293
0.093		-0.000268157
0.0931		-0.000269023
0.0932		-0.000269891
0.0933		-0.000270761
0.0934		-0.000271632
0.0935		-0.000272506
0.0936		-0.000273381
0.0937		-0.000274259
0.0938		-0.000275138
0.0939		-0.000276019
0.094		-0.000276902
0.0941		-0.000277786
0.0942		-0.000278673
0.0943		-0.000279562
0.0944		-0.000280452
0.0945		-0.000281344
0.0946		-0.000282239
0.0947		-0.000283135
0.0948		-0.000284033
0.0949		-0.000284933
0.095		-0.000285835
0.0951		-0.000286738
0.0952		-0.000287644
0.0953		-0.000288551
0.0954		-0.000289461
0.0955		-0.000290372
0.0956		-0.000291285
0.0957		-0.000292201
0.0958		-0.000293118
0.0959		-0.000294037
0.096		-0.000294958
0.0961		-0.00029588
0.0962		-0.000296805
0.0963		-0.000297732
0.0964		-0.00029866
0.0965		-0.000299591
0.0966		-0.000300523
0.0967		-0.000301458
0.0968		-0.000302394
0.0969		-0.000303332
0.097		-0.000304273
0.0971		-0.000305215
0.0972		-0.000306159
0.0973		-0.000307105
0.0974		-0.000308053
0.0975		-0.000309003
0.0976		-0.000309955
0.0977		-0.000310909
0.0978		-0.000311864
0.0979		-0.000312822
0.098		-0.000313782
0.0981		-0.000314744
0.0982		-0.000315707
0.0983		-0.000316673
0.0984		-0.00031764
0.0985		-0.00031861
0.0986		-0.000319582
0.0987		-0.000320555
0.0988		-0.00032153
0.0989		-0.000322508
0.099		-0.000323487
0.0991		-0.000324469
0.0992		-0.000325452
0.0993		-0.000326438
0.0994		-0.000327425
0.0995		-0.000328414
0.0996		-0.000329406
0.0997		-0.000330399
0.0998		-0.000331394
0.0999		-0.000332392
0.1		-0.000333391
0.1001		-0.000334392
0.1002		-0.000335396
0.1003		-0.000336401
0.1004		-0.000337408
0.1005		-0.000338418
0.1006		-0.000339429
0.1007		-0.000340442
0.1008		-0.000341458
0.1009		-0.000342475
0.101		-0.000343495
0.1011		-0.000344516
0.1012		-0.00034554
0.1013		-0.000346565
0.1014		-0.000347593
0.1015		-0.000348622
0.1016		-0.000349654
0.1017		-0.000350688
0.1018		-0.000351723
0.1019		-0.000352761
0.102		-0.000353801
0.1021		-0.000354842
0.1022		-0.000355886
0.1023		-0.000356932
0.1024		-0.00035798
0.1025		-0.00035903
0.1026		-0.000360082
0.1027		-0.000361136
0.1028		-0.000362192
0.1029		-0.00036325
0.103		-0.000364311
0.1031		-0.000365373
0.1032		-0.000366437
0.1033		-0.000367504
0.1034		-0.000368572
0.1035		-0.000369643
0.1036		-0.000370716
0.1037		-0.00037179
0.1038		-0.000372867
0.1039		-0.000373946
0.104		-0.000375027
0.1041		-0.00037611
0.1042		-0.000377195
0.1043		-0.000378282
0.1044		-0.000379372
0.1045		-0.000380463
0.1046		-0.000381557
0.1047		-0.000382652
0.1048		-0.00038375
0.1049		-0.00038485
0.105		-0.000385952
0.1051		-0.000387056
0.1052		-0.000388162
0.1053		-0.00038927
0.1054		-0.00039038
0.1055		-0.000391492
0.1056		-0.000392607
0.1057		-0.000393724
0.1058		-0.000394842
0.1059		-0.000395963
0.106		-0.000397086
0.1061		-0.000398211
0.1062		-0.000399339
0.1063		-0.000400468
0.1064		-0.000401599
